"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"RS_198","PUBLISHED","2009","EUR","","MLT","MLE","8.4 [6.5-10.6]","8.40583","6.49188","10.62057","","",""
"RS_198","PUBLISHED","2003","EUR","","MLT","FMLE","1.0 [0.8-1.4]","1.03633","0.76049","1.37111","","",""
"RS_198","PUBLISHED","2001","EUR","","MLT","BTSX","4.8 [3.7-6.0]","4.79406","3.72923","6.02370","","",""
"RS_198","PUBLISHED","2001","EUR","","MLT","MLE","7.8 [6.1-9.7]","7.80265","6.12567","9.73563","","",""
"RS_198","PUBLISHED","2007","EUR","","MLT","MLE","5.7 [4.4-7.1]","5.68103","4.44039","7.10591","","",""
"RS_198","PUBLISHED","2000","EUR","","MLT","FMLE","2.1 [1.6-2.7]","2.09366","1.56024","2.72777","","",""
"RS_198","PUBLISHED","2014","EUR","","MLT","MLE","3.2 [2.4-4.1]","3.19081","2.37714","4.13608","","",""
"RS_198","PUBLISHED","2012","EUR","","MLT","BTSX","2.8 [2.1-3.7]","2.84489","2.14472","3.66333","","",""
"RS_198","PUBLISHED","2008","EUR","","MLT","BTSX","4.3 [3.3-5.5]","4.32129","3.31854","5.48285","","",""
"RS_198","PUBLISHED","2002","EUR","","MLT","BTSX","4.0 [3.1-5.0]","4.01284","3.14775","4.99676","","",""
"RS_198","PUBLISHED","2019","EUR","","MLT","MLE","5.3 [3.7-7.1]","5.31593","3.70071","7.12817","","",""
"RS_198","PUBLISHED","2013","EUR","","MLT","BTSX","4.7 [3.5-6.1]","4.69325","3.49370","6.11702","","",""
"RS_196","PUBLISHED","2003","SEAR","","MMR","MLE","6638 [5396-7880]","6638.01400","5396.30700","7880.40800","","",""
"RS_196","PUBLISHED","2016","SEAR","","MMR","MLE","7920 [6657-9181]","7920.18600","6657.01400","9181.10400","","",""
"RS_196","PUBLISHED","2004","SEAR","","MMR","BTSX","9576 [7769-11383]","9576.00000","7769.00000","11383.00000","","",""
"RS_196","PUBLISHED","2015","SEAR","","MMR","BTSX","10394 [8748-12040]","10394.00000","8748.00000","12040.00000","","",""
"RS_196","PUBLISHED","2002","SEAR","","MMR","BTSX","9724 [7863-11586]","9724.00000","7863.00000","11586.00000","","",""
"RS_196","PUBLISHED","2005","SEAR","","MMR","BTSX","9446 [7639-11252]","9446.00000","7639.00000","11252.00000","","",""
"RS_196","PUBLISHED","2016","SEAR","","MMR","BTSX","10540 [8859-12218]","10540.00000","8859.00000","12218.00000","","",""
"RS_196","PUBLISHED","2002","SEAR","","MMR","FMLE","3046 [2463-3630]","3046.19900","2463.21100","3629.50000","","",""
"RS_196","PUBLISHED","2011","SEAR","","MMR","FMLE","2514 [2111-2918]","2514.44300","2110.72000","2918.42500","","",""
"RS_196","PUBLISHED","2007","SEAR","","MMR","BTSX","9450 [7924-10976]","9450.00000","7924.00000","10976.00000","","",""
"RS_196","PUBLISHED","2004","SEAR","","MMR","FMLE","2941 [2386-3496]","2941.06400","2386.08200","3496.04500","","",""
"RS_196","PUBLISHED","2000","SEAR","","MMR","MLE","6629 [5328-7931]","6629.00700","5327.91100","7930.78200","","",""
"RS_196","PUBLISHED","2013","SEAR","","MMR","MLE","7556 [6370-8741]","7555.71200","6369.82800","8740.84800","","",""
"RS_196","PUBLISHED","2003","SEAR","","MMR","BTSX","9660 [7853-11468]","9660.00000","7853.00000","11468.00000","","",""
"RS_196","PUBLISHED","2006","SEAR","","MMR","BTSX","9353 [7584-11122]","9353.00000","7584.00000","11122.00000","","",""
"RS_198","PUBLISHED","2007","SEAR","","MMR","MLE","27.9 [23.4-32.4]","27.92993","23.41977","32.44010","","",""
"RS_198","PUBLISHED","2003","SEAR","","MMR","BTSX","20.1 [16.3-23.8]","20.06276","16.30982","23.81778","","",""
"RS_198","PUBLISHED","2008","SEAR","","MMR","MLE","28.4 [23.9-32.9]","28.41496","23.92683","32.90309","","",""
"RS_198","PUBLISHED","2006","SEAR","","MMR","FMLE","11.0 [8.9-13.0]","10.96272","8.88926","13.03617","","",""
"RS_198","PUBLISHED","2016","SEAR","","MMR","MLE","31.0 [26.0-35.9]","30.97892","26.03817","35.91086","","",""
"RS_198","PUBLISHED","2012","SEAR","","MMR","BTSX","19.5 [16.5-22.6]","19.52009","16.47615","22.56208","","",""
"RS_198","PUBLISHED","2003","SEAR","","MMR","MLE","28.5 [23.2-33.8]","28.49009","23.16073","33.82240","","",""
"RS_198","PUBLISHED","2002","SEAR","","MMR","BTSX","20.4 [16.5-24.3]","20.38482","16.48353","24.28821","","",""
"RS_198","PUBLISHED","2016","SEAR","","MMR","BTSX","19.9 [16.7-23.0]","19.86985","16.70085","23.03319","","",""
"RS_198","PUBLISHED","2000","SEAR","","MMR","BTSX","20.9 [16.8-25.0]","20.90553","16.80233","25.01086","","",""
"RS_198","PUBLISHED","2016","SEAR","","MMR","FMLE","9.5 [8.0-11.1]","9.53394","8.01339","11.05177","","",""
"RS_198","PUBLISHED","2003","SEAR","","MMR","FMLE","12.2 [9.9-14.4]","12.16114","9.88628","14.43726","","",""
"RS_198","PUBLISHED","2006","SEAR","","MMR","MLE","27.5 [22.3-32.7]","27.53195","22.32463","32.73927","","",""
"RS_198","PUBLISHED","2011","SEAR","","MMR","MLE","29.2 [24.5-33.9]","29.19689","24.50900","33.88779","","",""
"RS_198","PUBLISHED","2015","SEAR","","MMR","BTSX","19.7 [16.6-22.9]","19.73018","16.60569","22.85466","","",""
"RS_198","PUBLISHED","2018","SEAR","","MMR","BTSX","20.2 [17.0-23.4]","20.19577","16.95218","23.43263","","",""
"RS_196","PUBLISHED","2013","EUR","","MNE","FMLE","20 [14-29]","20.03176","13.50924","28.53319","","",""
"RS_196","PUBLISHED","2005","EUR","","MNE","MLE","73 [54-94]","72.85852","54.46252","94.23047","","",""
"RS_196","PUBLISHED","2008","EUR","","MNE","BTSX","115 [84-151]","115.00000","84.13621","150.81290","","",""
"RS_196","PUBLISHED","2010","EUR","","MNE","FMLE","25 [18-35]","25.29317","17.51964","35.36161","","",""
"RS_196","PUBLISHED","2012","EUR","","MNE","FMLE","12 [8-18]","12.40132","8.42657","17.60188","","",""
"RS_196","PUBLISHED","2004","EUR","","MNE","BTSX","94 [69-124]","94.00000","69.19341","123.81140","","",""
"RS_196","PUBLISHED","2002","EUR","","MNE","MLE","60 [44-80]","60.45141","44.05737","80.24758","","",""
"RS_196","PUBLISHED","2006","EUR","","MNE","MLE","66 [49-85]","66.01211","49.33707","85.04130","","",""
"RS_196","PUBLISHED","2010","EUR","","MNE","BTSX","98 [70-132]","98.00000","70.17444","132.27040","","",""
"RS_196","PUBLISHED","2015","EUR","","MNE","BTSX","53 [37-74]","53.00000","36.69481","73.72170","","",""
"RS_196","PUBLISHED","2000","EUR","","MNE","FMLE","23 [16-33]","23.47724","16.28789","32.55173","","",""
"RS_196","PUBLISHED","2014","EUR","","MNE","MLE","49 [35-67]","48.95485","34.64014","66.93724","","",""
"RS_196","PUBLISHED","2013","EUR","","MNE","MLE","56 [40-76]","55.96824","39.78128","76.21755","","",""
"RS_196","PUBLISHED","2009","EUR","","MNE","MLE","77 [56-101]","77.03583","56.39656","100.85620","","",""
"RS_198","PUBLISHED","2000","EUR","","MNE","BTSX","14.2 [10.1-19.3]","14.17959","10.05568","19.29975","","",""
"RS_198","PUBLISHED","2005","EUR","","MNE","FMLE","8.0 [5.7-10.9]","8.03299","5.73472","10.86682","","",""
"RS_198","PUBLISHED","2012","EUR","","MNE","FMLE","3.9 [2.7-5.6]","3.91683","2.66145","5.55938","","",""
"RS_198","PUBLISHED","2018","EUR","","MNE","MLE","11.6 [7.8-16.5]","11.61187","7.81818","16.50406","","",""
"RS_198","PUBLISHED","2017","EUR","","MNE","MLE","15.4 [10.5-21.5]","15.39378","10.49382","21.54397","","",""
"RS_198","PUBLISHED","2019","EUR","","MNE","FMLE","3.9 [2.5-5.7]","3.92998","2.52408","5.73827","","",""
"RS_198","PUBLISHED","2012","EUR","","MNE","BTSX","7.5 [5.3-10.3]","7.50882","5.28741","10.30422","","",""
"RS_198","PUBLISHED","2011","EUR","","MNE","FMLE","4.9 [3.4-6.9]","4.93359","3.37904","6.93614","","",""
"RS_198","PUBLISHED","2007","EUR","","MNE","FMLE","9.9 [7.0-13.4]","9.88476","7.03590","13.41129","","",""
"RS_198","PUBLISHED","2011","EUR","","MNE","MLE","14.4 [10.3-19.4]","14.37061","10.30363","19.39930","","",""
"RS_198","PUBLISHED","2015","EUR","","MNE","FMLE","4.5 [3.0-6.5]","4.54679","3.04244","6.54843","","",""
"RS_198","PUBLISHED","2014","EUR","","MNE","FMLE","5.7 [3.8-8.1]","5.69399","3.82625","8.14001","","",""
"RS_198","PUBLISHED","2015","EUR","","MNE","MLE","12.5 [8.7-17.1]","12.45027","8.72799","17.08889","","",""
"RS_198","PUBLISHED","2019","EUR","","MNE","BTSX","7.6 [5.0-11.1]","7.64346","5.02995","11.05023","","",""
"RS_196","PUBLISHED","2010","WPR","","MNG","MLE","378 [348-408]","377.99400","348.11310","407.87500","","",""
"RS_196","PUBLISHED","2015","WPR","","MNG","BTSX","583 [550-615]","583.00000","550.00000","615.00000","","",""
"RS_196","PUBLISHED","2011","WPR","","MNG","BTSX","563 [521-605]","563.00000","521.00000","605.00000","","",""
"RS_196","PUBLISHED","2018","WPR","","MNG","MLE","512 [483-539]","511.70680","483.25470","539.14620","","",""
"RS_196","PUBLISHED","2015","WPR","","MNG","MLE","445 [420-469]","444.95530","419.76920","469.37830","","",""
"RS_196","PUBLISHED","2004","WPR","","MNG","BTSX","526 [477-575]","526.00000","477.00000","575.00000","","",""
"RS_196","PUBLISHED","2001","WPR","","MNG","MLE","299 [272-327]","299.33960","272.12690","326.55230","","",""
"RS_196","PUBLISHED","2004","WPR","","MNG","FMLE","124 [113-136]","124.07610","112.51770","135.63450","","",""
"RS_196","PUBLISHED","2003","WPR","","MNG","MLE","299 [271-329]","299.45070","271.11390","328.55330","","",""
"RS_196","PUBLISHED","2006","WPR","","MNG","BTSX","554 [504-604]","554.00000","504.00000","604.00000","","",""
"RS_196","PUBLISHED","2007","WPR","","MNG","FMLE","138 [127-150]","138.30560","126.83980","150.01020","","",""
"RS_196","PUBLISHED","2003","WPR","","MNG","BTSX","391 [354-429]","391.00000","354.00000","429.00000","","",""
"RS_196","PUBLISHED","2015","WPR","","MNG","FMLE","138 [130-146]","138.04470","130.23080","145.62170","","",""
"RS_196","PUBLISHED","2009","WPR","","MNG","FMLE","117 [108-127]","117.21540","107.71820","126.71260","","",""
"RS_196","PUBLISHED","2019","WPR","","MNG","MLE","527 [498-555]","526.96710","497.71680","554.96220","","",""
"RS_198","PUBLISHED","2000","WPR","","MNG","MLE","24.8 [22.4-27.1]","24.76008","22.41439","27.10577","","",""
"RS_198","PUBLISHED","2017","WPR","","MNG","BTSX","20.8 [19.6-21.9]","20.75422","19.59826","21.87748","","",""
"RS_198","PUBLISHED","2013","WPR","","MNG","BTSX","20.7 [19.5-21.9]","20.71634","19.50182","21.93087","","",""
"RS_198","PUBLISHED","2017","WPR","","MNG","FMLE","9.6 [9.0-10.1]","9.57019","9.03716","10.08815","","",""
"RS_198","PUBLISHED","2015","WPR","","MNG","FMLE","9.1 [8.6-9.6]","9.10370","8.58840","9.60339","","",""
"RS_198","PUBLISHED","2010","WPR","","MNG","FMLE","9.3 [8.6-10.1]","9.33708","8.59897","10.07519","","",""
"RS_198","PUBLISHED","2011","WPR","","MNG","BTSX","20.3 [18.8-21.8]","20.32229","18.80624","21.83834","","",""
"RS_198","PUBLISHED","2018","WPR","","MNG","MLE","32.7 [30.9-34.5]","32.72031","30.90099","34.47489","","",""
"RS_198","PUBLISHED","2013","WPR","","MNG","MLE","31.4 [29.6-33.3]","31.41466","29.57293","33.25639","","",""
"RS_198","PUBLISHED","2007","WPR","","MNG","MLE","34.2 [31.4-37.1]","34.19422","31.35947","37.08803","","",""
"RS_198","PUBLISHED","2013","WPR","","MNG","FMLE","10.2 [9.6-10.8]","10.23199","9.63213","10.83186","","",""
"RS_198","PUBLISHED","2003","WPR","","MNG","MLE","24.3 [22.0-26.7]","24.34283","22.03929","26.70863","","",""
"RS_198","PUBLISHED","2009","WPR","","MNG","FMLE","8.7 [8.0-9.4]","8.70294","7.99779","9.40808","","",""
"RS_198","PUBLISHED","2016","WPR","","MNG","BTSX","16.3 [15.4-17.2]","16.32662","15.41050","17.24274","","",""
"RS_196","PUBLISHED","2005","AFR","","MOZ","FMLE","1839 [1478-2199]","1838.62900","1478.45100","2198.80700","","",""
"RS_196","PUBLISHED","2002","AFR","","MOZ","MLE","4503 [3588-5417]","4502.72400","3588.03100","5416.71000","","",""
"RS_196","PUBLISHED","2010","AFR","","MOZ","FMLE","1984 [1606-2362]","1983.55600","1605.55300","2361.55900","","",""
"RS_196","PUBLISHED","2010","AFR","","MOZ","BTSX","7231 [5853-8609]","7231.00000","5853.00000","8609.00000","","",""
"RS_196","PUBLISHED","2019","AFR","","MOZ","FMLE","2346 [1937-2792]","2346.32600","1937.18600","2792.23300","","",""
"RS_196","PUBLISHED","2008","AFR","","MOZ","MLE","5033 [4060-6006]","5033.17000","4060.21500","6006.12500","","",""
"RS_196","PUBLISHED","2004","AFR","","MOZ","BTSX","6591 [5285-7896]","6591.00000","5285.00000","7896.00000","","",""
"RS_196","PUBLISHED","2009","AFR","","MOZ","FMLE","1968 [1590-2346]","1968.34700","1590.38500","2346.31000","","",""
"RS_196","PUBLISHED","2014","AFR","","MOZ","FMLE","2103 [1714-2492]","2103.18500","1714.40700","2491.96200","","",""
"RS_196","PUBLISHED","2017","AFR","","MOZ","MLE","6419 [5271-7619]","6419.21300","5271.26800","7619.03700","","",""
"RS_196","PUBLISHED","2015","AFR","","MOZ","FMLE","2180 [1779-2580]","2179.55200","1779.33300","2579.77000","","",""
"RS_196","PUBLISHED","2013","AFR","","MOZ","FMLE","2042 [1661-2422]","2041.62600","1661.31000","2421.94100","","",""
"RS_196","PUBLISHED","2001","AFR","","MOZ","BTSX","6180 [4911-7451]","6180.30700","4911.10200","7450.50600","","",""
"RS_196","PUBLISHED","2009","AFR","","MOZ","BTSX","7093 [5731-8455]","7093.00000","5731.00000","8455.00000","","",""
"RS_196","PUBLISHED","2019","AFR","","MOZ","MLE","6771 [5590-8058]","6770.89600","5590.22300","8057.66900","","",""
"RS_198","PUBLISHED","2014","AFR","","MOZ","BTSX","30.4 [24.8-36.1]","30.43803","24.81151","36.06456","","",""
"RS_198","PUBLISHED","2017","AFR","","MOZ","BTSX","30.2 [24.8-35.8]","30.17667","24.78019","35.81703","","",""
"RS_198","PUBLISHED","2010","AFR","","MOZ","MLE","46.2 [37.4-55.0]","46.22772","37.41818","55.03726","","",""
"RS_198","PUBLISHED","2000","AFR","","MOZ","BTSX","34.0 [26.9-41.0]","33.96904","26.92087","41.01161","","",""
"RS_198","PUBLISHED","2004","AFR","","MOZ","BTSX","33.1 [26.5-39.7]","33.10305","26.54372","39.65737","","",""
"RS_198","PUBLISHED","2010","AFR","","MOZ","FMLE","16.3 [13.2-19.4]","16.28499","13.18158","19.38839","","",""
"RS_198","PUBLISHED","2014","AFR","","MOZ","FMLE","15.5 [12.6-18.4]","15.49932","12.63424","18.36440","","",""
"RS_198","PUBLISHED","2000","AFR","","MOZ","FMLE","19.7 [15.6-23.8]","19.74456","15.64780","23.83806","","",""
"RS_198","PUBLISHED","2015","AFR","","MOZ","BTSX","30.7 [25.1-36.4]","30.71148","25.07211","36.35086","","",""
"RS_198","PUBLISHED","2006","AFR","","MOZ","FMLE","17.4 [14.0-20.7]","17.35324","13.97993","20.72655","","",""
"RS_198","PUBLISHED","2007","AFR","","MOZ","FMLE","17.0 [13.7-20.3]","17.03739","13.73658","20.33568","","",""
"RS_198","PUBLISHED","2010","AFR","","MOZ","BTSX","30.7 [24.9-36.6]","30.72894","24.87297","36.58490","","",""
"RS_198","PUBLISHED","2003","AFR","","MOZ","MLE","49.9 [39.9-59.9]","49.89988","39.91221","59.88755","","",""
"RS_198","PUBLISHED","2013","AFR","","MOZ","FMLE","15.5 [12.6-18.3]","15.46214","12.58184","18.34244","","",""
"RS_198","PUBLISHED","2005","AFR","","MOZ","FMLE","17.3 [13.9-20.7]","17.27074","13.88749","20.65399","","",""
"RS_198","PUBLISHED","2017","AFR","","MOZ","FMLE","15.1 [12.4-17.9]","15.08434","12.38681","17.90377","","",""
"RS_198","PUBLISHED","2009","AFR","","MOZ","BTSX","31.0 [25.0-36.9]","30.98095","25.03197","36.92992","","",""
"RS_196","PUBLISHED","2006","AFR","","MRT","MLE","469 [388-550]","469.31200","388.19640","549.84830","","",""
"RS_196","PUBLISHED","2004","AFR","","MRT","BTSX","784 [645-923]","784.00000","645.00000","923.00000","","",""
"RS_196","PUBLISHED","2009","AFR","","MRT","FMLE","369 [307-431]","369.39730","307.48490","431.30980","","",""
"RS_196","PUBLISHED","2015","AFR","","MRT","BTSX","1042 [872-1211]","1042.00000","872.00000","1211.00000","","",""
"RS_196","PUBLISHED","2009","AFR","","MRT","MLE","520 [433-607]","519.60270","432.51510","606.69020","","",""
"RS_196","PUBLISHED","2011","AFR","","MRT","FMLE","386 [322-449]","385.75010","322.14240","448.94740","","",""
"RS_196","PUBLISHED","2015","AFR","","MRT","FMLE","426 [356-495]","425.92450","356.43590","495.00440","","",""
"RS_196","PUBLISHED","2004","AFR","","MRT","FMLE","330 [272-389]","330.11110","271.58380","388.63850","","",""
"RS_196","PUBLISHED","2005","AFR","","MRT","FMLE","338 [279-397]","338.17210","278.56930","397.35230","","",""
"RS_196","PUBLISHED","2014","AFR","","MRT","BTSX","1006 [841-1171]","1006.00000","841.00000","1171.00000","","",""
"RS_196","PUBLISHED","2016","AFR","","MRT","BTSX","1064 [891-1236]","1064.00000","891.00000","1236.00000","","",""
"RS_196","PUBLISHED","2007","AFR","","MRT","BTSX","822 [683-962]","822.00000","683.00000","962.00000","","",""
"RS_196","PUBLISHED","2001","AFR","","MRT","MLE","401 [329-472]","400.51930","328.99800","472.04060","","",""
"RS_196","PUBLISHED","2010","AFR","","MRT","BTSX","922 [769-1075]","922.00000","769.00000","1075.00000","","",""
"RS_198","PUBLISHED","2008","AFR","","MRT","MLE","30.6 [25.5-35.8]","30.63588","25.47094","35.80082","","",""
"RS_198","PUBLISHED","2011","AFR","","MRT","BTSX","26.1 [21.8-30.4]","26.12094","21.81376","30.40032","","",""
"RS_198","PUBLISHED","2010","AFR","","MRT","BTSX","26.4 [22.0-30.8]","26.38658","22.00790","30.76527","","",""
"RS_198","PUBLISHED","2011","AFR","","MRT","FMLE","21.4 [17.9-25.0]","21.44676","17.91033","24.96038","","",""
"RS_198","PUBLISHED","2019","AFR","","MRT","FMLE","20.5 [17.2-23.7]","20.50710","17.21504","23.74366","","",""
"RS_198","PUBLISHED","2013","AFR","","MRT","FMLE","20.7 [17.3-24.2]","20.73452","17.30009","24.16894","","",""
"RS_198","PUBLISHED","2019","AFR","","MRT","BTSX","25.6 [21.5-29.6]","25.59696","21.48781","29.63684","","",""
"RS_198","PUBLISHED","2001","AFR","","MRT","MLE","29.8 [24.5-35.1]","29.78572","24.46684","35.10460","","",""
"RS_198","PUBLISHED","2005","AFR","","MRT","BTSX","26.5 [21.8-31.1]","26.45329","21.79090","31.08262","","",""
"RS_198","PUBLISHED","2001","AFR","","MRT","BTSX","25.9 [21.3-30.5]","25.90285","21.27734","30.52836","","",""
"RS_198","PUBLISHED","2006","AFR","","MRT","FMLE","21.8 [18.1-25.6]","21.84935","18.07292","25.59881","","",""
"RS_198","PUBLISHED","2007","AFR","","MRT","MLE","29.8 [24.8-34.9]","29.81686","24.77483","34.89515","","",""
"RS_198","PUBLISHED","2016","AFR","","MRT","MLE","30.4 [25.4-35.3]","30.36496","25.42780","35.27357","","",""
"RS_198","PUBLISHED","2006","AFR","","MRT","MLE","30.2 [25.0-35.4]","30.22654","25.00220","35.41356","","",""
"RS_198","PUBLISHED","2009","AFR","","MRT","FMLE","21.8 [18.1-25.4]","21.75890","18.11202","25.40578","","",""
"RS_196","PUBLISHED","2000","AFR","","MUS","BTSX","191 [158-228]","191.00000","158.16990","228.26920","","",""
"RS_196","PUBLISHED","2016","AFR","","MUS","BTSX","173 [141-209]","173.00000","141.11870","208.61910","","",""
"RS_196","PUBLISHED","2018","AFR","","MUS","MLE","127 [98-161]","127.21760","98.35234","160.75720","","",""
"RS_196","PUBLISHED","2002","AFR","","MUS","BTSX","227 [187-272]","227.00000","186.64130","271.60170","","",""
"RS_196","PUBLISHED","2014","AFR","","MUS","FMLE","31 [23-40]","30.59739","23.27304","39.50050","","",""
"RS_196","PUBLISHED","2004","AFR","","MUS","MLE","150 [125-177]","149.70700","124.58320","177.46790","","",""
"RS_196","PUBLISHED","2019","AFR","","MUS","BTSX","155 [113-208]","155.26420","113.15160","208.09640","","",""
"RS_196","PUBLISHED","2008","AFR","","MUS","BTSX","190 [157-228]","190.00000","156.76570","227.76870","","",""
"RS_196","PUBLISHED","2017","AFR","","MUS","FMLE","26 [19-34]","25.67142","18.97371","34.04495","","",""
"RS_196","PUBLISHED","2009","AFR","","MUS","BTSX","150 [123-180]","150.00000","122.97870","179.87440","","",""
"RS_196","PUBLISHED","2014","AFR","","MUS","BTSX","165 [134-200]","165.00000","134.45740","199.59860","","",""
"RS_196","PUBLISHED","2011","AFR","","MUS","BTSX","188 [155-225]","188.00000","154.91150","224.76910","","",""
"RS_196","PUBLISHED","2012","AFR","","MUS","FMLE","24 [18-31]","23.93652","18.44573","30.62734","","",""
"RS_196","PUBLISHED","2007","AFR","","MUS","MLE","131 [108-156]","131.11520","108.47590","156.06840","","",""
"RS_198","PUBLISHED","2013","AFR","","MUS","BTSX","12.2 [10.0-14.7]","12.18679","9.98405","14.74450","","",""
"RS_198","PUBLISHED","2005","AFR","","MUS","MLE","19.0 [15.9-22.5]","19.02925","15.88261","22.51283","","",""
"RS_198","PUBLISHED","2017","AFR","","MUS","FMLE","4.0 [3.0-5.3]","4.01732","2.96919","5.32769","","",""
"RS_198","PUBLISHED","2008","AFR","","MUS","FMLE","4.6 [3.5-5.9]","4.59338","3.51529","5.90324","","",""
"RS_198","PUBLISHED","2019","AFR","","MUS","FMLE","3.5 [2.4-4.9]","3.48696","2.39438","4.87702","","",""
"RS_198","PUBLISHED","2008","AFR","","MUS","BTSX","15.3 [12.6-18.4]","15.33171","12.64992","18.37938","","",""
"RS_198","PUBLISHED","2001","AFR","","MUS","MLE","23.7 [19.8-28.0]","23.71722","19.77238","28.00852","","",""
